CITY,COUNTYNAME,Combined_Key,index,Confirmed,Deaths,Recovered,FIPS,Lat,Long_,log_conf,ZIP
Aberdeen,Moore County,North Carolina US,1999.0,3.0,0.0,0.0,37125.0,35.30885257,-79.48474178,0.227644691705265,28315.0
Aberdeen proving ground,Harford County,Maryland US,1202.0,13.5,0.0,0.0,24025.0,39.55010644,-76.30775940000002,1.2431439144446947,21005.0
Abernant,Tuscaloosa County,Alabama US,2843.0,20.0,0.0,0.0,1125.0,33.28726072,-87.52556818,1.6917373176582449,35440.0
Abernathy,Hale County,Texas US,1152.0,1.0,0.0,0.0,48189.0,34.07044901,-101.8268114,0.0,79311.0
Abernathy,Lubbock County,Texas US,1727.0,24.0,0.0,0.0,48303.0,33.61008596,-101.8204789,1.886909338104351,79311.0
Abie,Saunders County,Nebraska US,2539.0,2.0,0.0,0.0,31155.0,41.2278103,-96.63773905,0.09061905828945654,68001.0
Abilene,Clay County,Kansas US,545.0,0.5,0.0,0.0,20027.0,39.34948772,-97.16518128,0.0,67410.0
Abilene,Taylor County,Texas US,2772.0,1.5,0.0,0.0,48441.0,32.30163422,-99.89007449,0.04530952914472827,79605.5
Abingdon,Harford County,Maryland US,1202.0,13.5,0.0,0.0,24025.0,39.55010644,-76.30775940000002,1.2431439144446947,21009.0
Abingdon,Washington County,Virginia US,3007.0,1.0,0.0,0.0,51191.0,36.72341572,-81.95666289,0.0,24211.0
Abington,Montgomery County,Pennsylvania US,1991.0,343.5,3.0,0.0,42091.0,40.21053671,-75.36652296,6.423704911034903,19001.0
Abington,Plymouth County,Massachusetts US,2295.0,162.5,0.0,0.0,25023.0,41.94070556,-70.80802823,4.8701733948038655,2351.0
Abington,Windham County,Connecticut US,3100.0,3.0,0.0,0.0,9015.0,41.82972709,-71.98182316,0.227644691705265,6230.0
Abiquiu,Rio Arriba County,New Mexico US,2433.0,2.0,0.0,0.0,35039.0,36.51072137,-106.6931674,0.09061905828945654,87510.0
Abita springs,St. Tammany Parish,Louisiana US,2677.0,100.0,1.5,0.0,22103.0,30.40942847,-89.95642711,3.9917337427798896,70420.0
Absaraka,Cass County,North Dakota US,424.0,8.5,0.5,0.0,38017.0,46.93201724,-97.2444719,0.845009046587343,58002.0
Absecon,Atlantic County,New Jersey US,101.0,13.0,0.0,0.0,34001.0,39.47538693,-74.65848483,1.2391208179942803,8203.0
Acampo,San Joaquin County,California US,2510.0,80.5,3.0,0.0,6077.0,37.93433732,-121.2730061,3.6231106297008933,95220.0
Accident,Garrett County,Maryland US,1020.0,3.0,0.0,0.0,24023.0,39.52786077,-79.27355126,0.227644691705265,21520.0
Accokeek,Charles County,Maryland US,448.0,13.5,0.0,0.0,24017.0,38.51092331,-76.98580666,1.2570022740604787,20607.0
Accokeek,Prince George's County,Maryland US,2347.0,124.5,2.0,0.0,24033.0,38.83070039,-76.8496441,4.363670041355501,20607.0
Accomac,Accomack County,Virginia US,2.0,2.0,0.0,0.0,51001.0,37.76707161,-75.63234615,0.09061905828945654,23301.0
Accord,Plymouth County,Massachusetts US,2295.0,162.5,0.0,0.0,25023.0,41.94070556,-70.80802823,4.8701733948038655,2018.0
Accord,Ulster County,New York US,2853.0,88.0,0.0,0.0,36111.0,41.89027881,-74.26252104,3.7725016350240903,12404.0
Accoville,Logan County,West Virginia US,1711.0,1.0,0.0,0.0,54045.0,37.8299889,-81.93528571,0.0,25606.0
Achille,Bryan County,Oklahoma US,297.0,1.0,0.0,0.0,40013.0,33.96472458,-96.25903472,0.0,74720.0
Achilles,Gloucester County,Virginia US,1053.0,2.5,0.0,0.0,51073.0,37.40809042,-76.53524337,0.15913187499736076,23001.0
Ackerly,Dawson County,Texas US,733.0,0.5,0.0,0.0,48115.0,32.74255572,-101.9477242,0.0,79713.0
Ackerman,Choctaw County,Mississippi US,501.0,4.0,0.0,0.0,28019.0,33.34598242,-89.24809382,0.3624762331578262,39735.0
Ackerman,Oktibbeha County,Mississippi US,2130.0,11.0,0.0,0.0,28105.0,33.42491685,-88.87905132,1.0823160809104522,39735.0
Ackerman,Winston County,Mississippi US,3111.0,3.0,0.0,0.0,28159.0,33.08747908,-89.03391385,0.227644691705265,39735.0
Ackley,Butler County,Iowa US,323.0,0.5,0.0,0.0,19023.0,42.73172833,-92.79015971,0.0,50601.0
Ackley,Hardin County,Iowa US,1194.0,0.5,0.0,0.0,19083.0,42.38353877,-93.23654611,0.0,50601.0
Ackworth,Warren County,Iowa US,2960.0,1.0,0.0,0.0,19181.0,41.33559454,-93.56007641,0.0,50001.0
Acme,Fayette County,Pennsylvania US,920.0,8.5,0.0,0.0,42051.0,39.92041012,-79.64291195,0.8630751457130843,15610.0
Acme,Grand Traverse County,Michigan US,1078.0,3.0,0.0,0.0,26055.0,44.69565625,-85.55585247,0.227644691705265,49610.0
Acme,Westmoreland County,Pennsylvania US,3051.0,27.0,0.0,0.0,42129.0,40.31377979999999,-79.46615476,2.0434351364458414,15610.0
Acme,Whatcom County,Washington US,3057.0,89.0,4.0,0.0,53073.0,48.82227976,-121.7490018,3.7993734443471694,98220.0
Acosta,Somerset County,Pennsylvania US,2640.0,2.0,0.0,0.0,42111.0,39.97172723,-79.02699593,0.09061905828945654,15520.0
Acra,Greene County,New York US,1118.0,5.5,0.0,0.0,36039.0,42.275797,-74.12384884,0.5470392177175611,12405.0
Acton,Los Angeles County,California US,1716.0,1347.0,23.5,0.0,6037.0,34.30828379,-118.2282411,9.783929351475432,93510.0
Acton,Middlesex County,Massachusetts US,1915.0,611.5,4.5,0.0,25017.0,42.48607732,-71.39049229,7.7491564271723705,1719.0
Acton,Yellowstone County,Montana US,3154.0,17.0,0.0,0.0,30111.0,45.93955949,-108.2691486,1.5031442618925377,59002.0
Acton,York County,Maine US,3157.0,30.0,0.0,0.0,23031.0,43.47808377,-70.71052375,2.177343405475425,4001.0
Acushnet,Bristol County,Massachusetts US,271.0,109.5,0.5,0.0,25005.0,41.79228404,-71.10872211,4.136826355460388,2743.0
Acworth,Bartow County,Georgia US,144.0,92.0,1.0,0.0,13015.0,34.23732119,-84.83887523,3.853632771190748,30101.5
Acworth,Cherokee County,Georgia US,472.0,42.0,0.0,0.0,13057.0,34.24393976,-84.47431861,2.630239909478977,30101.5
Acworth,Cobb County,Georgia US,581.0,129.5,2.0,0.0,13067.0,33.94243204,-84.5761255,4.452502118260829,30101.5
Acworth,Paulding County,Georgia US,2208.0,9.5,0.0,0.0,13223.0,33.91969522,-84.86848792,0.9394114295284214,30101.0
Acworth,Sullivan County,New Hampshire US,2724.0,1.5,0.0,0.0,33019.0,43.36094111,-72.22203125,0.04530952914472827,3601.0
Ada,Hancock County,Ohio US,1182.0,2.0,0.0,0.0,39063.0,41.00250487,-83.66838948,0.09061905828945654,45810.0
Ada,Kent County,Michigan US,1489.0,43.0,1.0,0.0,26081.0,43.03197711,-85.54934642,2.6670916920995875,49301.0
Ada,Pontotoc County,Oklahoma US,2314.0,1.5,0.0,0.0,40123.0,34.72959848,-96.68337199,0.04530952914472827,74820.5
Adah,Fayette County,Pennsylvania US,920.0,8.5,0.0,0.0,42051.0,39.92041012,-79.64291195,0.8630751457130843,15410.0
Adair,Adair County,Iowa US,4.0,1.0,0.0,0.0,19001.0,41.33075609,-94.47105874,0.0,50002.0
Adair,Craig County,Oklahoma US,650.0,1.0,0.0,0.0,40035.0,36.76268118,-95.20916602,0.0,74330.0
Adair,Mayes County,Oklahoma US,1844.0,2.0,0.0,0.0,40097.0,36.30179091,-95.23175116,0.09061905828945654,74330.0
Adairsville,Bartow County,Georgia US,144.0,92.0,1.0,0.0,13015.0,34.23732119,-84.83887523,3.853632771190748,30103.0
Adairsville,Floyd County,Georgia US,936.0,18.0,1.0,0.0,13115.0,34.26268279,-85.21577392,1.571291991124362,30103.0
Adairsville,Gordon County,Georgia US,1063.0,10.5,0.0,0.0,13129.0,34.50487351,-84.87296253,1.0376054643209822,30103.0
Adairville,Logan County,Kentucky US,1706.0,1.0,0.0,0.0,21141.0,36.85949479,-86.877635,0.0,42202.0
Adairville,Simpson County,Kentucky US,2617.0,1.0,0.0,0.0,21213.0,36.74058474,-86.58047435,0.0,42202.0
Adamant,Washington County,Vermont US,3005.0,8.0,0.0,0.0,50023.0,44.27343241,-72.61604978,0.8123847320284991,5640.0
Adams,Berkshire County,Massachusetts US,194.0,89.0,1.0,0.0,25003.0,42.37428441,-73.20524838,3.7785891318611524,1220.0
Adams,Gage County,Nebraska US,1003.0,1.0,0.0,0.0,31067.0,40.26186809,-96.68946704,0.0,68301.0
Adams,Jefferson County,New York US,1415.0,4.0,0.0,0.0,36045.0,44.04200959,-75.94653457,0.3624762331578262,13605.0
Adams,Lancaster County,Nebraska US,1582.0,3.0,0.0,0.0,31109.0,40.78416049,-96.68777155,0.227644691705265,68301.0
Adams,Montgomery County,Tennessee US,1992.0,7.5,0.0,0.0,47125.0,36.49609412,-87.38550661,0.758049067647344,37010.0
Adams,Mower County,Minnesota US,2027.0,10.0,0.0,0.0,27099.0,43.67142874,-92.75234549,1.0,55909.0
Adams,Robertson County,Tennessee US,2447.0,21.0,0.0,0.0,47147.0,36.52454807,-86.87346725,1.747388851801649,37010.0
Adams,Umatilla County,Oregon US,2854.0,2.5,0.0,0.0,41059.0,45.59073056,-118.7353826,0.15913187499736076,97810.0
Adams,Walsh County,North Dakota US,2947.0,1.0,0.0,0.0,38099.0,48.36876964,-97.72574783,0.0,58210.0
Adams basin,Monroe County,New York US,1967.0,157.0,4.0,0.0,36055.0,43.14638895,-77.69322942,4.819457917944966,14410.0
Adams center,Jefferson County,New York US,1415.0,4.0,0.0,0.0,36045.0,44.04200959,-75.94653457,0.3624762331578262,13606.0
Adams run,Charleston County,South Carolina US,451.0,72.0,1.0,0.0,45019.0,32.82487866,-79.96512315,3.4005650530981937,29426.0
Adams run,Dorchester County,South Carolina US,804.0,6.5,0.0,0.0,45035.0,33.0794369,-80.40502652,0.636527499989443,29426.0
Adamsburg,Westmoreland County,Pennsylvania US,3051.0,27.0,0.0,0.0,42129.0,40.31377979999999,-79.46615476,2.0434351364458414,15611.0
Adamstown,Berks County,Pennsylvania US,193.0,50.5,0.0,0.0,42011.0,40.41570541,-75.92457766,2.854366156294289,19501.0
Adamstown,Frederick County,Maryland US,981.0,14.5,0.0,0.0,24021.0,39.47296601,-77.39999394,1.348400061897417,21710.0
Adamstown,Lancaster County,Pennsylvania US,1583.0,27.0,0.0,0.0,42071.0,40.03904563,-76.24770128,2.0270742244850637,19501.0
Adamsville,Crawford County,Pennsylvania US,664.0,1.0,0.0,0.0,42039.0,41.68447709,-80.10760592,0.0,16110.0
Adamsville,Hardin County,Tennessee US,1197.0,1.0,0.0,0.0,47071.0,35.19732531,-88.18593755,0.0,38310.0
Adamsville,Jefferson County,Alabama US,1399.0,168.0,0.0,0.0,1073.0,33.55554728,-86.89506300000002,4.949766552621861,35005.0
Adamsville,Mercer County,Pennsylvania US,1903.0,3.5,0.0,0.0,42085.0,41.30248872,-80.25816981,0.2950604624315456,16110.0
Adamsville,Muskingum County,Ohio US,2036.0,1.5,0.0,0.0,39119.0,39.96575964,-81.94363275,0.04530952914472827,43802.0
Adamsville,Newport County,Rhode Island US,2069.0,12.0,0.0,0.0,44005.0,41.5642026,-71.26569799,1.1646321618209043,2801.0
Addieville,Washington County,Illinois US,2983.0,1.0,0.0,0.0,17189.0,38.35309213,-89.40982703,0.0,62214.0
Addis,West Baton Rouge Parish,Louisiana US,3047.0,9.5,1.0,0.0,22121.0,30.46058217,-91.30989571,0.9500351246530833,70710.0
Addison,Cullman County,Alabama US,680.0,6.0,0.0,0.0,1043.0,34.13020303,-86.86888037,0.6055193684736281,35540.0
Addison,Dallas County,Texas US,712.0,335.0,7.0,0.0,48113.0,32.76670599,-96.7779605,6.3675347698373645,75001.0
Addison,DuPage County,Illinois US,820.0,165.0,3.5,0.0,17043.0,41.85116968,-88.08642662,4.883781603163106,60101.0
Addison,Hillsdale County,Michigan US,1273.0,5.5,0.0,0.0,26059.0,41.88753639,-84.59312019,0.5470392177175611,49220.0
Addison,Lawrence County,Alabama US,1606.0,2.5,0.0,0.0,1079.0,34.52041498,-87.31069453,0.15913187499736076,35540.0
Addison,Lenawee County,Michigan US,1639.0,6.5,0.0,0.0,26091.0,41.89475156,-84.06603727,0.6520652957833015,49220.0
Addison,Somerset County,Pennsylvania US,2640.0,2.0,0.0,0.0,42111.0,39.97172723,-79.02699593,0.09061905828945654,15411.0
Addison,Steuben County,New York US,2701.0,11.5,0.0,0.0,36101.0,42.2689144,-77.3829924,1.124565443260981,14801.0
Addison,Winston County,Alabama US,3110.0,1.0,0.0,0.0,1133.0,34.15030532,-87.37325922,0.04530952914472827,35540.0
Addy,Stevens County,Washington US,2704.0,2.0,0.0,0.0,53065.0,48.40035475,-117.8542701,0.09061905828945654,99101.0
Addyston,Hamilton County,Ohio US,1166.0,58.0,0.0,0.0,39061.0,39.19673558,-84.54502924,3.1053768436977376,45001.0
Adel,Dallas County,Iowa US,710.0,8.0,0.0,0.0,19049.0,41.68560356,-94.04127625,0.8123847320284991,50003.0
Adelanto,San Bernardino County,California US,2506.0,54.0,2.5,0.0,6071.0,34.84060306,-116.1774685,3.0011881390735615,92301.0
Adell,Sheboygan County,Wisconsin US,2590.0,7.0,0.0,0.0,55117.0,43.72099677,-87.94579284,0.7141906972359384,53001.0
Adelphi,Pickaway County,Ohio US,2256.0,2.0,0.0,0.0,39129.0,39.64170392,-83.0243386,0.09061905828945654,43101.0
Adelphia,Monmouth County,New Jersey US,1952.0,567.5,3.0,0.0,34025.0,40.26549699,-74.22240686,7.57041397757611,7710.0
Adena,Belmont County,Ohio US,172.0,4.5,0.0,0.0,39013.0,40.01625942,-80.9924051,0.41658203008944655,43901.0
Adena,Jefferson County,Ohio US,1416.0,1.0,0.0,0.0,39081.0,40.38614126,-80.76259514,0.0,43901.0
Adger,Jefferson County,Alabama US,1399.0,168.0,0.0,0.0,1073.0,33.55554728,-86.89506300000002,4.949766552621861,35006.0
Adger,Tuscaloosa County,Alabama US,2843.0,20.0,0.0,0.0,1125.0,33.28726072,-87.52556818,1.6917373176582449,35006.0
Adger,Walker County,Alabama US,2940.0,20.0,0.0,0.0,1127.0,33.80270512,-87.30027177,1.684153623753057,35006.0
Adirondack,Warren County,New York US,2965.0,5.0,0.0,0.0,36113.0,43.56173026,-73.8433699,0.45309529144728267,12808.0
Adkins,Bexar County,Texas US,200.0,98.5,4.0,0.0,48029.0,29.44928723,-98.52019748,3.958990932931564,78101.0
Adkins,Wilson County,Texas US,3098.0,1.0,0.0,0.0,48493.0,29.1732598,-98.08693082,0.0,78101.0
Admire,Lyon County,Kansas US,1740.0,4.0,0.0,0.0,20111.0,38.45576156,-96.15275715,0.3624762331578262,66830.0
Adna,Lewis County,Washington US,1651.0,5.0,0.0,0.0,53041.0,46.57756476,-122.3925769,0.4885590669614942,98522.0
Adolphus,Allen County,Kentucky US,48.0,1.0,0.0,0.0,21003.0,36.75197631,-86.19457544,0.0,42120.0
Adona,Conway County,Arkansas US,626.0,1.0,0.0,0.0,5029.0,35.26205537,-92.70506566,0.0,72001.0
Adrian,Armstrong County,Pennsylvania US,84.0,1.0,0.0,0.0,42005.0,40.81665618,-79.46290811,0.0,16210.0
Adrian,Bates County,Missouri US,146.0,1.0,0.0,0.0,29013.0,38.25271289,-94.34113157,0.0,64720.0
Adrian,Cass County,Missouri US,422.0,8.0,0.0,0.0,29037.0,38.64789422,-94.353399,0.8155715246051087,64720.0
Adrian,Laurens County,Georgia US,1603.0,7.0,0.0,0.0,13175.0,32.46325233,-82.92221316,0.7141906972359384,31002.0
Adrian,Lenawee County,Michigan US,1639.0,6.5,0.0,0.0,26091.0,41.89475156,-84.06603727,0.6520652957833015,49221.0
Adrian,Oldham County,Texas US,2132.0,1.5,1.0,0.0,48359.0,35.40425596,-102.6027606,0.04530952914472827,79001.0
Adrian,Upshur County,West Virginia US,2897.5,0.5,0.0,0.0,54097.0,38.89285061,-80.23689136,0.0,26210.0
Advance,Bollinger County,Missouri US,226.0,1.0,0.0,0.0,29017.0,37.32449052,-90.02725304,0.0,63730.0
Advance,Boone County,Indiana US,233.0,7.0,0.0,0.0,18011.0,40.0509304,-86.46841646,0.7141906972359384,46102.0
Advance,Cape Girardeau County,Missouri US,382.0,4.0,0.0,0.0,29031.0,37.38489388,-89.6843587,0.3581018793333796,63730.0
Advance,Davie County,North Carolina US,722.0,1.5,0.0,0.0,37059.0,35.93099927,-80.54496571,0.04530952914472827,27006.0
Advance,Stoddard County,Missouri US,2708.0,1.0,0.0,0.0,29207.0,36.85571651,-89.9444155,0.0,63730.0
Advent,Jackson County,West Virginia US,1385.0,4.5,0.0,0.0,54035.0,38.84263974,-81.68148753,0.4255176500596602,25231.0
Afton,Albemarle County,Virginia US,29.0,7.0,0.0,0.0,51003.0,38.02080697,-78.55481085,0.7105454465393684,22920.0
Afton,Broome County,New York US,281.0,17.0,2.0,0.0,36007.0,42.15903158,-75.81326086,1.512806997349817,13730.0
Afton,Chenango County,New York US,470.0,3.5,0.0,0.0,36017.0,42.49430041,-75.60887553,0.2950604624315456,13730.0
Afton,Craig County,Oklahoma US,650.0,1.0,0.0,0.0,40035.0,36.76268118,-95.20916602,0.0,74331.0
Afton,Delaware County,Oklahoma US,761.0,1.5,0.0,0.0,40041.0,36.40823634,-94.80325046,0.04530952914472827,74331.0
Afton,Greene County,Tennessee US,1122.0,8.0,0.0,0.0,47059.0,36.17470125,-82.84691273,0.8155715246051087,37616.0
Afton,Nelson County,Virginia US,2052.0,1.0,0.0,0.0,51125.0,37.78790447,-78.88498513,0.0,22920.0
Afton,Ottawa County,Oklahoma US,2172.0,1.0,0.0,0.0,40115.0,36.83532655,-94.81011909,0.0,74331.0
Afton,Rock County,Wisconsin US,2452.0,10.0,0.0,0.0,55105.0,42.67151616,-89.07147900000002,0.9901018432130065,53501.0
Afton,Washington County,Minnesota US,2991.0,18.5,0.0,0.0,27163.0,45.03864533,-92.88429635,1.5926446518065283,55001.0
Agate,Elbert County,Colorado US,861.0,3.0,0.0,0.0,8039.0,39.28656773,-104.1358721,0.227644691705265,80101.0
Agawam,Hampden County,Massachusetts US,1170.0,72.5,1.0,0.0,25013.0,42.13440424,-72.63235561,3.4239630383416735,1001.0
Agency,Buchanan County,Missouri US,299.0,1.0,0.0,0.0,29021.0,39.65816401,-94.80138942,0.04530952914472827,64401.0
Agency,Wapello County,Iowa US,2953.0,1.0,0.0,0.0,19179.0,41.03064984,-92.40954728,0.0,52530.0
Agoura hills,Los Angeles County,California US,1716.0,1347.0,23.5,0.0,6037.0,34.30828379,-118.2282411,9.783929351475432,91338.5
Agra,Lincoln County,Oklahoma US,1679.0,2.0,0.0,0.0,40081.0,35.70270942,-96.8812462,0.1138223458526325,74824.0
Agra,Payne County,Oklahoma US,2214.0,6.0,0.0,0.0,40119.0,36.07695283,-96.97584944,0.6013748820987164,74824.0
Agua dulce,Nueces County,Texas US,2106.0,16.0,0.0,0.0,48355.0,27.736286,-97.5433285,1.4446592681179928,78330.0
Aguanga,Riverside County,California US,2439.0,127.0,8.0,0.0,6065.0,33.74314981,-115.9933578,4.403972369945246,92536.0
Aguanga,San Diego County,California US,2507.0,317.0,3.0,0.0,6073.0,33.03484597,-116.7365326,6.25014030032861,92536.0
Aguila,Maricopa County,Arizona US,1787.0,349.0,3.5,0.0,4013.0,33.34835867,-112.4918154,6.447003918398401,85320.0
Ahoskie,Bertie County,North Carolina US,198.0,3.0,0.0,0.0,37015.0,36.0688473,-76.96545943,0.227644691705265,27910.0
Ahoskie,Hertford County,North Carolina US,1259.0,2.5,0.0,0.0,37091.0,36.3607755,-76.98104134,0.15913187499736076,27910.0
Ahwahnee,Madera County,California US,1753.0,8.5,0.0,0.0,6039.0,37.21513971,-119.76655890000002,0.8570953486179692,93601.0
Aiea,Honolulu County,Hawaii US,1286.0,72.0,0.0,0.0,15003.0,21.45803166,-157.97121819999995,3.4477743420279836,96701.0
Aiken,Aiken County,South Carolina US,21.0,4.0,0.0,0.0,45003.0,33.54338026,-81.63645384,0.3480692133815423,29803.0
Aimwell,Catahoula Parish,Louisiana US,429.0,1.0,1.0,0.0,22025.0,31.66778967,-91.84526385,0.0,71401.0
Ainsworth,Washington County,Iowa US,2985.0,9.5,0.0,0.0,19183.0,41.33577126,-91.71725711,0.9500351246530833,52201.0
Airville,York County,Pennsylvania US,3159.0,25.5,0.0,0.0,42133.0,39.9210089,-76.73040131,1.9650755322556264,17302.0
Airway heights,Spokane County,Washington US,2650.0,75.0,0.0,0.0,53063.0,47.62113146,-117.4046494,3.5087049548483265,99001.0
Ajo,Pima County,Arizona US,2276.0,88.5,2.5,0.0,4019.0,32.0971334,-111.7890033,3.7751646957370415,85321.0
Akeley,Cass County,Minnesota US,421.0,1.0,0.0,0.0,27021.0,46.95043611,-94.32603968,0.0,56433.0
Akers,Tangipahoa Parish,Louisiana US,2763.0,7.0,0.0,0.0,22105.0,30.62888673,-90.40664996,0.7141906972359384,70421.0
Akron,Erie County,New York US,881.0,225.5,3.5,0.0,36029.0,42.76249024,-78.73063652,5.531048046088312,14001.0
Akron,Fulton County,Indiana US,996.0,0.5,0.0,0.0,18049.0,41.0469907,-86.26252745,0.0,46910.0
Akron,Genesee County,New York US,1030.0,5.0,0.0,0.0,36037.0,43.0022601,-78.19135193,0.48399780081572713,14001.0
Akron,Kosciusko County,Indiana US,1538.0,0.5,0.0,0.0,18085.0,41.24521668,-85.86312322,0.0,46910.0
Akron,Lancaster County,Pennsylvania US,1583.0,27.0,0.0,0.0,42071.0,40.03904563,-76.24770128,2.0270742244850637,17501.0
Akron,Medina County,Ohio US,1884.0,28.0,0.0,0.0,39103.0,41.11770589,-81.89986209999998,2.0852297644917535,44327.0
Akron,Miami County,Indiana US,1910.0,1.0,0.0,0.0,18103.0,40.76940965,-86.04525048,0.0,46910.0
Akron,Niagara County,New York US,2078.0,18.5,0.0,0.0,36063.0,43.19898042,-78.74777412,1.5839560867764062,14001.0
Akron,Portage County,Ohio US,2319.0,10.5,0.0,0.0,39133.0,41.16793482,-81.19735782,1.028220658376851,44312.0
Akron,Summit County,Ohio US,2731.0,57.5,0.5,0.0,39153.0,41.12464734,-81.53123079,3.0865769571637984,44313.0
Akron,Tuscola County,Michigan US,2845.0,2.0,1.0,0.0,26157.0,43.46606813,-83.41897025,0.09061905828945654,48701.0
Akron,Washington County,Colorado US,2979.0,1.0,0.0,0.0,8121.0,39.97015535,-103.202587,0.0,80720.0
Alabaster,Shelby County,Alabama US,2591.0,59.0,0.0,0.0,1117.0,33.26879845,-86.66232561,3.1277038043665017,35060.5
Alachua,Alachua County,Florida US,23.0,53.0,0.0,0.0,12001.0,29.67866525,-82.35928158,2.969929648863323,32615.0
Alamance,Alamance County,North Carolina US,24.0,4.5,0.0,0.0,37001.0,36.0434701,-79.39976137,0.4255176500596602,27201.0
Alameda,Alameda County,California US,25.0,199.0,4.0,0.0,6001.0,37.64629437,-121.8929271,5.275667101211127,94501.5
Alamo,Contra Costa County,California US,624.0,139.0,1.0,0.0,6013.0,37.91923498,-121.9289527,4.590051084453888,94507.0
Alamo,Hidalgo County,Texas US,1265.0,10.0,0.0,0.0,48215.0,26.39418217,-98.18299696,0.9975387457610589,78516.0
Alamo,Laurens County,Georgia US,1603.0,7.0,0.0,0.0,13175.0,32.46325233,-82.92221316,0.7141906972359384,30411.0
Alamo,Montgomery County,Indiana US,1981.0,2.5,0.0,0.0,18107.0,40.04034823,-86.89335024,0.15913187499736076,47916.0
Alamosa,Rio Grande County,Colorado US,2435.0,2.0,0.0,0.0,8105.0,37.5836865,-106.3847838,0.09061905828945654,81101.0
Alanson,Emmet County,Michigan US,877.0,2.5,0.0,0.0,26047.0,45.52625509,-84.89083249,0.15913187499736076,49706.0
Alba,Bradford County,Pennsylvania US,257.0,2.0,0.0,0.0,42015.0,41.78869215,-76.51570822,0.09061905828945654,16910.0
Alba,Jasper County,Missouri US,1393.0,2.0,0.0,0.0,29097.0,37.20351921,-94.34050458,0.09061905828945654,64830.0
Albany,Alameda County,California US,25.0,199.0,4.0,0.0,6001.0,37.64629437,-121.8929271,5.275667101211127,94706.0
Albany,Albany County,New York US,27.0,179.0,0.0,0.0,36001.0,42.60060306,-73.97723916,5.073767957108414,12226.0
Albany,Athens County,Ohio US,99.0,1.0,0.0,0.0,39009.0,39.33425634,-82.04278644,0.0,45710.0
Albany,Baker County,Georgia US,117.0,1.0,0.0,0.0,13007.0,31.32669878,-84.44218806,0.0,31721.0
Albany,Benton County,Oregon US,186.0,6.0,0.0,0.0,41003.0,44.49167306,-123.4316987,0.6055193684736281,97321.0
Albany,Bryan County,Oklahoma US,297.0,1.0,0.0,0.0,40013.0,33.96472458,-96.25903472,0.0,74721.0
Albany,Contra Costa County,California US,624.0,139.0,1.0,0.0,6013.0,37.91923498,-121.9289527,4.590051084453888,94706.0
Albany,Delaware County,Indiana US,757.0,7.5,1.0,0.0,18035.0,40.22787247,-85.39732772,0.7648811109205236,47320.0
